object_id,leak_id,parser,file_name,filepath,date_parsed,file_size,file_line_count,parsed_identities,already_read_lines,status,file_type,detected_fields,leak_source
649c617a8daf2c5b45b8a5ce,ae64b3aa9983deba998d4f5335f73e2b2e0566acbc82feb2b50477e8316c6f64,xing4-2.0.1,580.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/580.txt,1687970310,3286969,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7a9768eea91ac1387bb2,ae7720cc55660052d2fdf83cd8883100c0baee49684f9698ad8c6ed233b7c692,xing2-2.0.1,247.txt,collection1/Collection  #1_EU combos/247.txt,1687976730,3177901,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c0f71c0b597f7f6888b33,aef89e0297bb26ac348fc1f2de9f0f1d1cc3295584b2ba0f71590c8264ce239f,xing5-2.0.1,44.txt,collection1/Collection  #1_OLD CLOUD_Shopping combos/44.txt,1687949481,3210782,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c67eb68eea91ac1f38c12,b0de78a3feae3d4379a5da87d27edde1a5ca50dcf18ce81bdad7a7e91758783b,xing2-2.0.1,20.txt,collection1/Collection  #1_OLD CLOUD_Porn combos/20.txt,1687971928,3267537,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c0a1ba3e1176796a49cc7,b0e4b1e560ac7c8360bbf7eb26727893a309c8a9dfb5b66a199d97b54e5b1cb6,xing1-2.0.1,161.txt,collection1/Collection  #1_OLD CLOUD_Shopping combos/161.txt,1687947925,3448422,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c524268eea91ac1b7c972,b18aac5d15f755e091f7bf1e23f574a5f77d3046e420ca9b966646f62b012505,xing2-2.0.1,320.txt,collection1/Collection  #1_Games combos_Sharpening/320.txt,1687966420,3354296,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c1531c0b597f7f6ce026a,b1a7f7877b6c669f2df69ad41ce7c56744227b41cde3c958f1aac921dfb79d9c,xing5-2.0.1,892.txt,collection1/Collection  #1_EU combos/892.txt,1687950998,3475069,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c54338daf2c5b45633d1a,b27076e3b5ad1837f5601db425c8a7820803ce8e2be3c0442d255acd67bb25d3,xing4-2.0.1,324.txt,collection1/Collection  #1_Games combos_Sharpening/324.txt,1687966926,3351697,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7a3180bfe06f08bfbbbc,b287a5aa482af907ab00aaf2c519d3ecf98beb306665a3a32ad6107e4f86ab1d,xing4-2.0.1,23.txt,collection1/Collection  #1_OLD CLOUD_Porn combos/23.txt,1687976621,3181111,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7de968eea91ac160d801,b4ad302d10bcc3c5bde2eea9a16e0ada3d499ee285a93784e8de967ba5189019,xing2-2.0.1,11.txt,collection1/Collection  #1_OLD CLOUD_Porn combos/11.txt,1687977569,3145611,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c777280bfe06f08e1ccef,b53742a59c0f7090c3a023701a6bb32bd0cdee3260f219d803de397adc0b8286,xing4-2.0.1,19.txt,collection1/Collection  #1_MAIL ACCESS combos/19.txt,1687975939,3194936,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c468b8daf2c5b451b5820,b5b149fbb3a048d16998e8681dcdb746e4bc1d3f5e210c7f2f835c75cf921b98,xing4-2.0.1,211.txt,collection1/Collection  #1_OLD CLOUD_Japan combos/211.txt,1687963426,3505101,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c53b68daf2c5b453d77c0,b884ccf927d6556594c0f919bd3be2ada65c57437ec7d436508669fbd7b22403,xing4-2.0.1,293.txt,collection1/Collection  #1_Games combos_Sharpening/293.txt,1687966807,3352473,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c72cb68eea91ac18da6c1,b8a6814ec13814041e9851498ca0a3bd731be5a032be69b561bded321967650e,xing2-2.0.1,377.txt,collection1/Collection  #1_OLD CLOUD_USA combos/377.txt,1687974721,3217069,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c0f6fc0b597f7f687ee6d,bb1566a8a4591cbc21cf9e47fca0ed1bbb5207fb5eb8cdc7575e8962465baa73,xing5-2.0.1,55.txt,collection1/Collection  #1_OLD CLOUD_Shopping combos/55.txt,1687949474,3211184,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7d7680bfe06f08e90260,bc39d82172672330f9a449a0b947839f48d6b314694ab2ca4e478b1022b28075,xing4-2.0.1,264.txt,collection1/Collection  #1_OLD CLOUD_Monetary combos/264.txt,1687977494,3155755,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c83af68eea91ac163ec2e,bc71f0b2c5026c45e1114cc288c118779d583e8718e91be57c14aaeb48662f98,xing2-2.0.1,198.txt,collection1/Collection  #1_OLD CLOUD_USA combos/198.txt,1687979075,3091680,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c8f6480bfe06f082f0a75,bcd668b2a3a958ac9c0f79d48b1bc53a8682206094ae9d9f4c626b318f1357bc,xing4-2.0.1,40.txt,collection1/Collection  #1_RU combo/40.txt,1687982053,2603247,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c713a8daf2c5b45123942,bda4e0625771818a16cae248217de376ecc19e4987e930d6bfef9eb985db7b3d,xing4-2.0.1,1176.txt,collection1/Collection  #1_EU combos/1176.txt,1687974338,3225230,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c5b9d8daf2c5b45dbe097,bdaba48b7dfda97ab84e4ebed38a66e4e2ec1ee6d782b09d87c2eb635f49f474,xing4-2.0.1,1786.txt,collection1/Collection  #1_EU combos/1786.txt,1687968806,3311201,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c54478daf2c5b456915e7,c19fd599e645f75fc2ec920233703638039e557e1fdbef0716ab15153bfcf36d,xing4-2.0.1,361.txt,collection1/Collection  #1_Games combos_Sharpening/361.txt,1687966959,3351204,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c518a68eea91ac17a2d51,c27cfc163a42c380ba2d1a8de21fd8107efa9d055b54924e7003dd688b5c5ab3,xing2-2.0.1,395.txt,collection1/Collection  #1_Games combos_Sharpening/395.txt,1687966227,3355331,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
